country,operator,prefix
Iceland,Mobile,3543
Iceland,Mobile,3546
Iceland,Mobile,3547
Iceland,Mobile,3548
Iceland,IMC,35438
Iceland,IMC,35439
Iceland,IMC,3544
Iceland,IMC,354630
Iceland,IMC,354650
Iceland,Iceland Telecom,354398
Iceland,Iceland Telecom,354399
Iceland,Iceland Telecom,354631
Iceland,Iceland Telecom,354632
Iceland,Iceland Telecom,354637
Iceland,Iceland Telecom,354826
Iceland,Iceland Telecom,354827
Iceland,Iceland Telecom,354828
Iceland,Iceland Telecom,354829
Iceland,Iceland Telecom,35483
Iceland,Iceland Telecom,35484
Iceland,Iceland Telecom,35485
Iceland,Iceland Telecom,35486
Iceland,Iceland Telecom,35487
Iceland,Iceland Telecom,35488
Iceland,Iceland Telecom,35489
Iceland,OG/Vodafone,35461
Iceland,OG/Vodafone,35462
Iceland,OG/Vodafone,35464
Iceland,OG/Vodafone,35465
Iceland,OG/Vodafone,35466
Iceland,OG/Vodafone,35467
Iceland,OG/Vodafone,35468
Iceland,OG/Vodafone,35469
Iceland,OG/Vodafone,35482
Iceland,Siminn,354385
Iceland,Siminn,3549
Iceland,Nine,3543803
Iceland,Nine,354655
Iceland,Nine,354656
Iceland,Nine,3547525
Iceland,Reykjavik,3545
India,India,91
India,Ahmedabad,9179
India,Allahabad,91532
India,Ambala,91171
India,Amritsar,91183
India,Andra Pradesh,9186
India,Andra Pradesh,9187
India,Andra Pradesh,9188
India,Andra Pradesh,9189
India,Bangalore,9180
India,Touchtel,918051
India,Touchtel,918052
India,Barara/Kalka,91173
India,Baroda,91265
India,Bhopal,91755
India,Bihar,9161
India,Bihar,9162
India,Bihar,9163
India,Bihar,9164
India,Bihar,9165
India,Calcutta/Kolkata,9133
India,Calicut,91495
India,Chandigarh,91172
India,Coimbatore,91422
India,Cuttak,91671
India,Ernakulam,91484
India,Goa,91832
India,Goa,91834
India,Gujarat,9126
India,Gujarat,9127
India,Gujarat,9128
India,Guwahati,91361
India,Haryana,9112
India,Haryana,9113
India,Hyderabad,9140
India,Jaipur,91141
India,Jallandhar,91181
India,Kanpur,91512
India,Karnataka,9181
India,Karnataka,9182
India,Karnataka,9183
India,Karnataka,9184
India,Karnataka,9185
India,Kerala,91469
India,Kerala,9147
India,Kerala,9148
India,Kerala,9149
India,Ludhinana,91161
India,Madhya Padresh,9173
India,Madhya Padresh,9175
India,Madhya Padresh,9176
India,Madhya Padresh,9177
India,Madhya Padresh,9178
India,Madras/Chennai,9144
India,Maharastra,9121
India,Maharastra,9123
India,Maharastra,9124
India,Maharastra,9125
India,Maharastra,9129
India,Maharastra,9171
India,Maharastra,9172
India,Mangalore,91824
India,Mobile,91720
India,Mobile,91725
India,Mobile,91727
India,Mobile,91729
India,Mobile,91737
India,Mobile,91739
India,Mobile,91741
India,Mobile,91742
India,Mobile,91743
India,Mobile,91748
India,Mobile,91749
India,Mobile,91750
India,Mobile,91752
India,Mobile,91756
India,Mobile,91760
India,Mobile,91762
India,Mobile,91763
India,Mobile,91765
India,Mobile,91766
India,Mobile,91767
India,Mobile,91769
India,Mobile,91770
India,Mobile,91773
India,Mobile,91774
India,Mobile,91776
India,Mobile,91778
India,Mobile,91779
India,Mobile,91780
India,Mobile,91781
India,Mobile,91782
India,Mobile,91783
India,Mobile,91784
India,Mobile,91786
India,Mobile,91787
India,Mobile,91789
India,Mobile,91800
India,Mobile,91801
India,Mobile,91805
India,Mobile,91808
India,Mobile,91809
India,Mobile,91810
India,Mobile,91812
India,Mobile,91814
India,Mobile,918653
India,Mobile,918655
India,Mobile,918658
India,Mobile,918670
India,Mobile,918679
India,Mobile,918686
India,Mobile,918687
India,Mobile,918688
India,Mobile,918690
India,Mobile,918695
India,Mobile,918699
India,Mobile,918712
India,Mobile,918714
India,Mobile,918722
India,Mobile,918726
India,Mobile,918750
India,Mobile,918754
India,Mobile,918755
India,Mobile,918756
India,Mobile,918757
India,Mobile,918758
India,Mobile,918766
India,Mobile,918767
India,Mobile,918769
India,Mobile,918790
India,Mobile,918791
India,Mobile,918792
India,Mobile,918793
India,Mobile,918794
India,Mobile,918795
India,Mobile,918797
India,Mobile,918798
India,Mobile,918799
India,Mobile,91880
India,Mobile,918810
India,Mobile,918815
India,Mobile,918817
India,Mobile,918820
India,Mobile,918822
India,Mobile,918824
India,Mobile,918825
India,Mobile,918826
India,Mobile,918827
India,Mobile,918828
India,Mobile,918853
India,Mobile,918858
India,Mobile,918859
India,Mobile,918860
India,Mobile,918861
India,Mobile,918866
India,Mobile,918867
India,Mobile,91887
India,Mobile,918880
India,Mobile,918881
India,Mobile,918882
India,Mobile,918883
India,Mobile,918884
India,Mobile,918885
India,Mobile,918886
India,Mobile,918888
India,Mobile,918889
India,Mobile,91889
India,Mobile,91890
India,Mobile,918923
India,Mobile,918925
India,Mobile,918926
India,Mobile,918927
India,Mobile,918928
India,Mobile,918929
India,Mobile,918930
India,Mobile,918939
India,Mobile,918940
India,Mobile,918943
India,Mobile,918948
India,Mobile,91895
India,Mobile,918960
India,Mobile,918961
India,Mobile,918962
India,Mobile,91897
India,Mobile,91898
India,Mobile,91899
India,Mobile,919
India,Aircel,91942
India,BPL,919821
India,BPL,919823
India,BPL,919846
India,BSNL,91944
India,BSNL/94,9194
India,Bharti,919849
India,Infotel,9199
India,Essar South,919719
India,Essar South,919732
India,Essar South,919811
India,Essar South,919813
India,Essar South,919820
India,Essar South,919825
India,Essar South,919828
India,Essar South,919830
India,Essar South,919839
India,Essar South,919884
India,Essar South,919885
India,Essar South,919886
India,Essar South,919888
India,IDEA,919822
India,IDEA,919824
India,IDEA,919848
India,IDEA,919891
India,Kolkata Barthi Mobinet,919810
India,Kolkata Barthi Mobinet,919815
India,Kolkata Barthi Mobinet,919816
India,Kolkata Barthi Mobinet,919818
India,Kolkata Barthi Mobinet,919831
India,Kolkata Barthi Mobinet,919840
India,Kolkata Barthi Mobinet,919845
India,Kolkata Barthi Mobinet,919890
India,Kolkata Barthi Mobinet,919892
India,Kolkata Barthi Mobinet,919893
India,Kolkata Barthi Mobinet,919894
India,Kolkata Barthi Mobinet,919895
India,Kolkata Barthi Mobinet,919896
India,Kolkata Barthi Mobinet,919897
India,Kolkata Barthi Mobinet,919898
India,Kolkata Barthi Mobinet,919899
India,Kolkata Barthi Mobinet,919933
India,Kolkata Barthi Telecom,9198300
India,Kolkata Barthi Telecom,9198301
India,Kolkata Barthi Telecom,9198302
India,Kolkata Barthi Telecom,9198303
India,Kolkata Barthi Telecom,9198304
India,Mahanagar,919868
India,Reliance/O2,9193
India,Reliance/O2,919817
India,Reliance/O2,919827
India,Reliance/O2,919832
India,Reliance/O2,919835
India,Reliance/O2,919861
India,Reliance/O2,919863
India,Reliance/O2,919864
India,Reliance/O2,919883
India,Reliance/O2,919907
India,Tata,9192
India,Videocon (HP),919069
India,Mumbai/Bombay,9122
India,Mysore,91821
India,Nagpur,91712
India,New Delhi,9111
India,Touchtel,911151
India,Touchtel,911152
India,Orissa,9166
India,Orissa,9167
India,Orissa,9168
India,Orissa,9169
India,Patna,91612
India,Pune,9120
India,Punjab,9116
India,Punjab,9117
India,Punjab,9118
India,Raipur,91771
India,Rajasthan,911432
India,Rajasthan,91144
India,Rajasthan,91294
India,Rajasthan,912962
India,Rajasthan,917432
India,Rajasthan,91744
India,Rajasthan,91747
India,Rajkot,91281
India,Sumat,91261
India,Tamil Nadu,9141
India,Tamil Nadu,9142
India,Tamil Nadu,9143
India,Tamil Nadu,9145
India,Tamil Nadu,9146
India,Uttarpradesh,91120
India,Uttarpradesh,91522
India,Uttarpradesh,915282
India,Uttarpradesh,91562
India,Uttarpradesh,915842
Indonesia,Indonesia,62
Indonesia,Bandung,6222
Indonesia,Batam,62778
Indonesia,Bogor,62251
Indonesia,Denpasar Bali,62361
Indonesia,Jakarta,6221
Indonesia,Jambi,62741
Indonesia,Jember,62331
Indonesia,Madium,62351
Indonesia,Malang,62341
Indonesia,Medan,6261
Indonesia,AMPS,6283
Indonesia,AXIS,62831
Indonesia,AXIS,62838
Indonesia,Excelcom,62817
Indonesia,Excelcom,62818
Indonesia,Excelcom,62819
Indonesia,Excelcom,62833
Indonesia,Excelcom,62859
Indonesia,Excelcom,62877
Indonesia,Excelcom,62878
Indonesia,GMPCS/Satellite,6286
Indonesia,GMPCS/Satellite,6288
Indonesia,Hutchinson/Three,62895
Indonesia,Hutchinson/Three,62896
Indonesia,Hutchinson/Three,62897
Indonesia,Hutchinson/Three,62898
Indonesia,Hutchinson/Three,62899
Indonesia,Indosat,62814
Indonesia,Indosat,62815
Indonesia,Indosat,62816
Indonesia,Indosat,62855
Indonesia,Indosat,62856
Indonesia,Indosat,62857
Indonesia,Indosat,62858
Indonesia,C,6282
Indonesia,Mobile 8,62885
Indonesia,Mobile 8,62886
Indonesia,Mobile 8,62887
Indonesia,Mobile 8,62888
Indonesia,Mobile 8,62889
Indonesia,Others,628
Indonesia,Smart,62882
Indonesia,Smart,62883
Indonesia,Smart,62884
Indonesia,Telkomsel,62811
Indonesia,Telkomsel,62812
Indonesia,Telkomsel,62813
Indonesia,Telkomsel,62821
Indonesia,Telkomsel,62822
Indonesia,Telkomsel,62823
Indonesia,Telkomsel,62851
Indonesia,Telkomsel,62852
Indonesia,Telkomsel,62853
Indonesia,Mojokerto,62321
Indonesia,PT XL AXIATA TBK (XL),62879
Indonesia,Palembang,62711
Indonesia,Satellite,62868
Indonesia,Semarang,6224
Indonesia,Solo,62271
Indonesia,Surabaya,6231
Indonesia,Ujung Pandang,62411
Inmarsat,A,8701
Inmarsat,A,8705
Inmarsat,A,8708
Inmarsat,Atlantic East,871
Inmarsat,Atlantic East Aero,8715
Inmarsat,Atlantic East B/HSD,87139
Inmarsat,Atlantic East GAN/HSD,87160
Inmarsat,M,87176
Inmarsat,A,8711
Inmarsat,A,8718
Inmarsat,B,8713
Inmarsat,M,8716
Inmarsat,Atlantic West,874
Inmarsat,A,8741
Inmarsat,Aero,8745
Inmarsat,B,8743
Inmarsat,B/HSD,87439
Inmarsat,GAN/HSD,87460
Inmarsat,M,8746
Inmarsat,Mini M,87476
Inmarsat,Indian Ocean,873
Inmarsat,Indian Ocean Aero,8735
Inmarsat,Indian Ocean GAN/HSD,87360
Inmarsat,M,87376
Inmarsat,A,8731
Inmarsat,B,8733
Inmarsat,B/HSD,87339
Inmarsat,M,8736
Inmarsat,Pacific Ocean,872
Inmarsat,Pacific Ocean B/HSD,87239
Inmarsat,Pacific Ocean GAN/HSD,87260
Inmarsat,A,8721
Inmarsat,Aero,8725
Inmarsat,B,8723
Inmarsat,M,8726
Inmarsat,Mini M,87276
Inmarsat,B,8703
Inmarsat,B/HSD,87039
Inmarsat,GAN/HSD,87060
Inmarsat,M,8706
Inmarsat,Mini M,87076
Inmarsat,Single Access/SNAC,870
Iran,Iran,98
Iran,Ahvaz,98611
Iran,Isfehan,98311
Iran,Karaj,98261
Iran,Mashhad,98511
Iran,MCI,9891
Iran,MTN,98901
Iran,MTN,9893
Iran,Other,989
Iran,Rightel,9892
Iran,Shiraz,98711
Iran,Tehran,9821
Iraq,Iraq,964
Iraq,Al Anbar,96424
Iraq,Al Najef,96433
Iraq,Al Qadisiyah,96436
Iraq,Babal,96530
Iraq,Bagdad,9641
Iraq,Basra,9644
Iraq,CDN,9647265
Iraq,CDN,9647271
Iraq,Diyala,96425
Iraq,Duhok,96462
Iraq,Erbil,96466
Iraq,Fanoos,964748
Iraq,Furat,9647240
Iraq,IraqTel,9647495
Iraq,IraqTel,9647496
Iraq,IraqTel,9647498
Iraq,Karbala,96432
Iraq,Kirkuk,96450
Iraq,Kurdtel,964538
Iraq,Mithan,96443
Iraq,AsiaCell,96477
Iraq,Atheer/Zain,96478
Iraq,Atheer/Zain,96479
Iraq,Comium,964730
Iraq,Comium,964750
Iraq,Fanous,9647480
Iraq,Fanous,9647481
Iraq,Iitisaluna,9647400
Iraq,Iitisaluna,9647401
Iraq,Kalimat,9647435
Iraq,Kalimat,9647436
Iraq,KorekTel,96475
Iraq,Midyanets,964532
Iraq,Midyanets,964533
Iraq,Midyanets,964535
Iraq,Mitel/Moutiny,964760
Iraq,Mobitel,9647605
Iraq,Others,9647
Iraq,Sanatel,96471
Iraq,Sanatel,96472
Iraq,Sanatel,96473
Iraq,Sanatel,96474
Iraq,Mosul,96460
Iraq,Mothana,96437
Iraq,Salah Ad Din,96421
Iraq,Special Services,964821
Iraq,Special Services,964822
Iraq,Sulaimaniya,96453
Iraq,Thiqar,96442
Iraq,Wasat,96423
Ireland,Ireland,353
Ireland , Carphone Mobile,35389570
Ireland , Carphone Mobile,35389571
Ireland , Carphone Mobile,3538970
Ireland , Carphone Mobile,3538971
Ireland,Belfast +B165 +B198,442890
Ireland,Dublin,3531
Ireland,Mobile,3538
Ireland,H3G,35383
Ireland,Imagine Mobile,35384
Ireland,Meteor,35385
Ireland,O2/ESAT,35386
Ireland,Tesco,35388
Ireland,Tesco,35389
Ireland,Vodafone/Eircell,35387
Ireland,Shannon,35361
Ireland,Special Services,353700
Ireland,Special Services,35376
Ireland,Special Services,353818
Ireland,Pager,35382
Israel,Israel,972
Israel,Eilat,9728
Israel,Hadera/Haifa,97248
Israel,Hadera/Haifa,97249
Israel,Hasharon Region,9729
Israel,Jerusalem & Rergion,9722
Israel,Cellcom,972052
Israel,Cellcom,972053
Israel,Cellcom,97252
Israel,Golan,97258
Israel,Hot,97253
Israel,Jawall,97259
Israel,MVNO,972055
Israel,MVNO,97255
Israel,Mirs,972057
Israel,Mirs,97257
Israel,Orange/Partner,972054
Israel,Orange/Partner,97254
Israel,Others,9720
Israel,Others,9725
Israel,Others,9726
Israel,Pelephone,972050
Israel,Pelephone,972051
Israel,Pelephone,97250
Israel,Pelephone,97251
Israel,North Region,9724
Israel,North Region,97246
Israel,Palestina,97222
Israel,Sharon,97292
Israel,Tel Aviv & Region,9723
Israel,Tol Free,9721800
Italy,Italy,39
Italy Mobile,Italy Mobile,393
Italy Mobile BT,Italy Mobile BT,393710
Italy Mobile DIGI,Italy Mobile DIGI,393533
Italy Mobile Elsacom,Italy Mobile Elsacom,39310
Italy Mobile H3G,Italy Mobile H3G,39373
Italy Mobile H3G,Italy Mobile H3G,39390
Italy Mobile H3G,Italy Mobile H3G,39391
Italy Mobile H3G,Italy Mobile H3G,39392
Italy Mobile H3G,Italy Mobile H3G,39393
Italy Mobile H3G,Italy Mobile H3G,39397
Italy Mobile Intermatica,Italy Mobile Intermatica,39319
Italy Mobile Lycatel,Italy Mobile Lycatel,393510
Italy Mobile Lycatel,Italy Mobile Lycatel,393511
Italy Mobile Lycatel,Italy Mobile Lycatel,393512
Italy Mobile Noverca,Italy Mobile Noverca,39350
Italy Mobile Noverca,Italy Mobile Noverca,393500
Italy Mobile Noverca,Italy Mobile Noverca,393505
Italy Mobile Noverca,Italy Mobile Noverca,39381
Italy Mobile Poste,Italy Mobile Poste,393711
Italy Mobile Poste,Italy Mobile Poste,393713
Italy Mobile Poste,Italy Mobile Poste,39741
Italy Mobile RFI,Italy Mobile RFI,39313
Italy Mobile Tim,Italy Mobile Tim,39330
Italy Mobile Tim,Italy Mobile Tim,39331
Italy Mobile Tim,Italy Mobile Tim,39333
Italy Mobile Tim,Italy Mobile Tim,39334
Italy Mobile Tim,Italy Mobile Tim,39335
Italy Mobile Tim,Italy Mobile Tim,39336
Italy Mobile Tim,Italy Mobile Tim,39337
Italy Mobile Tim,Italy Mobile Tim,39338
Italy Mobile Tim,Italy Mobile Tim,39339
Italy Mobile Tim,Italy Mobile Tim,39360
Italy Mobile Tim,Italy Mobile Tim,39361
Italy Mobile Tim,Italy Mobile Tim,39362
Italy Mobile Tim,Italy Mobile Tim,39363
Italy Mobile Tim,Italy Mobile Tim,39366
Italy Mobile Tim,Italy Mobile Tim,39368
Italy Mobile Tim,Italy Mobile Tim,39370
Italy Mobile Tim,Italy Mobile Tim,39385
Italy Mobile Vodafone,Italy Mobile Vodafone,39340
Italy Mobile Vodafone,Italy Mobile Vodafone,39341
Italy Mobile Vodafone,Italy Mobile Vodafone,39342
Italy Mobile Vodafone,Italy Mobile Vodafone,39343
Italy Mobile Vodafone,Italy Mobile Vodafone,39344
Italy Mobile Vodafone,Italy Mobile Vodafone,39345
Italy Mobile Vodafone,Italy Mobile Vodafone,39346
Italy Mobile Vodafone,Italy Mobile Vodafone,39347
Italy Mobile Vodafone,Italy Mobile Vodafone,39348
Italy Mobile Vodafone,Italy Mobile Vodafone,39349
Italy Mobile Vodafone,Italy Mobile Vodafone,39377
Italy Mobile Vodafone,Italy Mobile Vodafone,39383
Italy Mobile Wind,Italy Mobile Wind,39320
Italy Mobile Wind,Italy Mobile Wind,39322
Italy Mobile Wind,Italy Mobile Wind,39323
Italy Mobile Wind,Italy Mobile Wind,39324
Italy Mobile Wind,Italy Mobile Wind,39327
Italy Mobile Wind,Italy Mobile Wind,39328
Italy Mobile Wind,Italy Mobile Wind,39329
Italy Mobile Wind,Italy Mobile Wind,39355
Italy Mobile Wind,Italy Mobile Wind,39380
Italy Mobile Wind,Italy Mobile Wind,39387
Italy Mobile Wind,Italy Mobile Wind,39388
Italy Mobile Wind,Italy Mobile Wind,39389
Italy mobile Enel,Italy mobile Enel,393211
Italy mobile Enel,Italy mobile Enel,393212
Italy mobile Enel,Italy mobile Enel,393213
Italy mobile Enel,Italy mobile Enel,393214
Italy mobile Enel,Italy mobile Enel,393215
Italy mobile Fastweb,Italy mobile Fastweb,393755
Italy mobile Fastweb,Italy mobile Fastweb,393756
Italy mobile Free,Italy mobile Free,393518
Italy mobile Free,Italy mobile Free,393519
Italy mobile Mundio,Italy mobile Mundio,393712
Italy,Milano,3902
Italy,Rome,3906
Italy,Turino,39011
Italy,Vatican City,379
Italy,Vatican City,3906698
Ivory Coast,Ivory Coast,225
Ivory Coast,Special,2252170
Ivory Coast,Abidjan,22520
Ivory Coast,Abidjan,22521
Ivory Coast,Abidjan,22522
Ivory Coast,Abidjan,22523
Ivory Coast,Abidjan,22524
Ivory Coast,MTN,225200
Ivory Coast,MTN,225210
Ivory Coast,MTN,225220
Ivory Coast,MTN,225230
Ivory Coast,MTN,225240
Ivory Coast,MTN,225300
Ivory Coast,MTN,225310
Ivory Coast,MTN,225320
Ivory Coast,MTN,225330
Ivory Coast,MTN,225340
Ivory Coast,MTN,225350
Ivory Coast,MTN,225360
Ivory Coast,Mobile,2250
Ivory Coast,Mobile,22590407
Ivory Coast,Atlantique,22501
Ivory Coast,Comium,22566
Ivory Coast,Comium,22567
Ivory Coast,Comium,22568
Ivory Coast,Comium,22569
Ivory Coast,Cora,22503
Ivory Coast,Loteny/MTN,22504
Ivory Coast,Loteny/MTN,22505
Ivory Coast,Loteny/MTN,22506
Ivory Coast,Loteny/MTN,22544
Ivory Coast,Loteny/MTN,22545
Ivory Coast,Loteny/MTN,22546
Ivory Coast,Loteny/MTN,22555
Ivory Coast,Loteny/MTN,22556
Ivory Coast,Moov/ACELL,22502
Ivory Coast,Moov/ACELL,22540
Ivory Coast,Orange,22507
Ivory Coast,Orange,22508
Ivory Coast,Orange,22509
Ivory Coast,Orange,22547
Ivory Coast,Orange,22548
Ivory Coast,Orange,22549
Ivory Coast,Orange,22557
Ivory Coast,Oricel,22560
Ivory Coast,Oricel,22561
Ivory Coast,Spacemob,225090407
Ivory Coast,Special Services,22521785
Ivory Coast,Special Services,22521786
Ivory Coast,Special Services,22521787
Ivory Coast,Special Services,2252179
Ivory Coast,Special Services,22521953376
Ivory Coast,Special Services,22521965791
Ivory Coast,Special Services,22523805123
Ivory Coast,Special Services,22527745164
Ivory Coast,Special Services,2252905866
Ivory Coast,Special Services,2252906880
Ivory Coast,Special Services,22530605159
Ivory Coast,Special Services,22532155312
Ivory Coast,Special Services,22533964973
Ivory Coast,Special Services,22534478418
Ivory Coast,Special Services,2256810
Ivory Coast,Special Services,2256988
Ivory Coast,Special Services,2256989
Ivory Coast,Special Services,22580011
Ivory Coast,Special Services,22590409
Jamaica,Jamaica,1876
Jamaica , Saint Catherine,1876983
Jamaica , Saint Catherine,1876984
Jamaica,Kingston,1876511
Jamaica,Mobile,1876210
Jamaica,Mobile,18764
Jamaica,Mobile,187653
Jamaica,Mobile,187654
Jamaica,Mobile,187655
Jamaica,Mobile,187656
Jamaica,Mobile,1876567
Jamaica,Mobile,1876590
Jamaica,Mobile,1876591
Jamaica,Mobile,1876592
Jamaica,Mobile,1876593
Jamaica,Mobile,1876594
Jamaica,Mobile,187662
Jamaica,Mobile,187669
Jamaica,Mobile,18767
Jamaica,Mobile,1876700
Jamaica,Mobile,1876707
Jamaica,Mobile,187677
Jamaica,Mobile,187678
Jamaica,Mobile,1876781
Jamaica,Mobile,1876782
Jamaica,Mobile,1876783
Jamaica,Mobile,1876784
Jamaica,Mobile,1876787
Jamaica,Mobile,1876788
Jamaica,Mobile,1876789
Jamaica,Mobile,187679
Jamaica,Mobile,1876790
Jamaica,Mobile,1876791
Jamaica,Mobile,1876792
Jamaica,Mobile,1876793
Jamaica,Mobile,1876796
Jamaica,Mobile,1876797
Jamaica,Mobile,1876798
Jamaica,Mobile,1876799
Jamaica,Mobile,18768
Jamaica,Mobile,1876800
Jamaica,Mobile,1876804
Jamaica,Mobile,1876805
Jamaica,Mobile,1876806
Jamaica,Mobile,1876807
Jamaica,Mobile,1876809
Jamaica,Mobile,187681
Jamaica,Mobile,187682
Jamaica,Mobile,187683
Jamaica,Mobile,1876909
Jamaica,Mobile,1876919
Jamaica,Mobile,1876990
Jamaica,Mobile,1876995
Jamaica,Mobile,1876997
Jamaica,Mobile,1876999
Jamaica,CWJ,187631
Jamaica,CWJ,187632
Jamaica,CWJ,187634
Jamaica,CWJ,1876422
Jamaica,CWJ,1876446
Jamaica,CWJ,18765162
Jamaica,CWJ,187651860
Jamaica,CWJ,18765252
Jamaica,CWJ,18766022
Jamaica,CWJ,18766032
Jamaica,CWJ,18766052
Jamaica,CWJ,18766072
Jamaica,CWJ,18766096
Jamaica,CWJ,187661060
Jamaica,CWJ,187664060
Jamaica,CWJ,18766502
Jamaica,CWJ,18766706
Jamaica,CWJ,1876696
Jamaica,CWJ,1876697
Jamaica,CWJ,1876698
Jamaica,CWJ,1876699
Jamaica,CWJ,187670860
Jamaica,CWJ,187670904
Jamaica,CWJ,187670905
Jamaica,CWJ,187670906
Jamaica,CWJ,187670907
Jamaica,CWJ,187670908
Jamaica,CWJ,187670909
Jamaica,CWJ,1876709100
Jamaica,CWJ,18767091090
Jamaica,CWJ,18767091095
Jamaica,CWJ,187670911
Jamaica,CWJ,187670912
Jamaica,CWJ,187670913
Jamaica,CWJ,187670914
Jamaica,CWJ,187670915
Jamaica,CWJ,187670916
Jamaica,CWJ,187670918
Jamaica,CWJ,187670919
Jamaica,CWJ,187670920
Jamaica,CWJ,187670921
Jamaica,CWJ,187670922
Jamaica,CWJ,187670923
Jamaica,CWJ,187670924
Jamaica,CWJ,1876709250
Jamaica,CWJ,18767092595
Jamaica,CWJ,187670926
Jamaica,CWJ,187670927
Jamaica,CWJ,187670928
Jamaica,CWJ,187670929
Jamaica,CWJ,1876709300
Jamaica,CWJ,187670931
Jamaica,CWJ,1876709327
Jamaica,CWJ,18767093285
Jamaica,CWJ,18767093290
Jamaica,CWJ,187670933
Jamaica,CWJ,187670940
Jamaica,CWJ,187670941
Jamaica,CWJ,187670942
Jamaica,CWJ,187670943
Jamaica,CWJ,187670944
Jamaica,CWJ,187670945
Jamaica,CWJ,187670946
Jamaica,CWJ,1876709470
Jamaica,CWJ,1876709471
Jamaica,CWJ,1876709472
Jamaica,CWJ,1876709473
Jamaica,CWJ,187670948
Jamaica,CWJ,18767156
Jamaica,CWJ,18767464144
Jamaica,CWJ,18767465
Jamaica,CWJ,187678010
Jamaica,CWJ,1876780130
Jamaica,CWJ,1876801
Jamaica,CWJ,1876802
Jamaica,CWJ,1876803
Jamaica,CWJ,18768035
Jamaica,CWJ,1876808
Jamaica,CWJ,18769036
Jamaica,CWJ,18769042
Jamaica,CWJ,18769046
Jamaica,CWJ,18769122
Jamaica,CWJ,18769126
Jamaica,CWJ,18769136
Jamaica,CWJ,18769186
Jamaica,CWJ,18769212
Jamaica,CWJ,18769216
Jamaica,CWJ,1876936
Jamaica,CWJ,18769426
Jamaica,CWJ,18769436
Jamaica,CWJ,18769536
Jamaica,CWJ,18769542
Jamaica,CWJ,18769546
Jamaica,CWJ,18769556
Jamaica,CWJ,187695656
Jamaica,CWJ,187695659
Jamaica,CWJ,187695660
Jamaica,CWJ,18769572
Jamaica,CWJ,18769576
Jamaica,CWJ,18769636
Jamaica,CWJ,18769646
Jamaica,CWJ,18769656
Jamaica,CWJ,187696660
Jamaica,CWJ,18769676
Jamaica,CWJ,18769700
Jamaica,CWJ,18769752
Jamaica,CWJ,18769756
Jamaica,CWJ,18769804
Jamaica,CWJ,187698070
Jamaica,CWJ,18769809
Jamaica,CWJ,18769826
Jamaica,CWJ,187698360
Jamaica,CWJ,18769852
Jamaica,CWJ,18769856
Jamaica,CWJ,18769872
Jamaica,CWJ,18769912
Jamaica,CWJ,187699156
Jamaica,CWJ,1876991570
Jamaica,CWJ,1876991575
Jamaica,CWJ,187699158
Jamaica,CWJ,187699159
Jamaica,CWJ,187699160
Jamaica,CWJ,18769916900
